201710;001;00;0000;SS  ;000  ;000;17790;C  ;SFAMREG Holding Course        ;L  ;M  ;0050;0000;0050;          ;          ;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0000                                                                      
201710;001;BU;MGMT;MGMT;616  ;000;16840;A  ;Neg & Influ Appl for Business ;ELE;M5 ;0030;0004;0026;09/07/2016;12/20/2016;06:30 pm;09:10 pm; ; ;W; ; ; ; ;OWEN  ;472       ;Tubbs,Stewart            ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;618  ;000;16964;A  ;Staffing Organizations        ;ELE;IN5;0030;0030;0000;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;CHINA ;          ;Isenhour,Linda C         ;0090;0003                                                                      
201710;001;BU;MGMT;MGMT;620  ;000;16816;A  ;Compensation Management       ;ELE;M5 ;0030;0012;0018;09/07/2016;12/20/2016;06:30 pm;09:10 pm; ; ;W; ; ; ; ;OWEN  ;317       ;Schulz,Eric R            ;0036;0003                                                                      
201710;001;BU;MGMT;MGMT;621  ;000;17016;A  ;Benefits Administration       ;DEO;WW5;0025;0017;0008;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;Schulz,Eric R            ;0051;0003                                                                      
201710;001;BU;MGMT;MGMT;622  ;000;16965;A  ;Current Issues Human Res Mgmt ;L  ;IN5;0030;0030;0000;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;CHINA ;          ;Wagner-Marsh,Fraya C     ;0090;0003                                                                      
201710;001;BU;MGMT;MGMT;622  ;001;17017;A  ;Current Issues Human Res Mgmt ;DEO;WW5;0025;0016;0009;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;Rawat,Anushri            ;0048;0003                                                                      
201710;001;BU;MGMT;MGMT;625  ;000;14956;C  ;Management in Unionized Settng;ELE;M5 ;0030;0000;0030;          ;          ;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;BU;MGMT;MGMT;625  ;001;16998;A  ;Management in Unionized Settng;ELE;LV5;0030;0005;0025;10/22/2016;10/22/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Tanguay,Denise M         ;0015;0003                                                                      
201710;001;BU;MGMT;MGMT;625  ;001;16998;A  ;Management in Unionized Settng;ELE;LV5;0030;0005;0025;11/05/2016;11/05/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Tanguay,Denise M         ;0015;0003                                                                      
201710;001;BU;MGMT;MGMT;625  ;001;16998;A  ;Management in Unionized Settng;ELE;LV5;0030;0005;0025;11/19/2016;11/19/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Tanguay,Denise M         ;0015;0003                                                                      
201710;001;BU;MGMT;MGMT;625  ;001;16998;A  ;Management in Unionized Settng;ELE;LV5;0030;0005;0025;12/10/2016;12/10/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Tanguay,Denise M         ;0015;0003                                                                      
201710;001;BU;MGMT;MGMT;625  ;001;16998;A  ;Management in Unionized Settng;ELE;LV5;0030;0005;0025;09/10/2016;09/10/2016;12:30 pm;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Tanguay,Denise M         ;0015;0003                                                                      
201710;001;BU;MGMT;MGMT;625  ;001;16998;A  ;Management in Unionized Settng;ELE;LV5;0030;0005;0025;12/17/2016;12/17/2016;12:30 pm;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Tanguay,Denise M         ;0015;0003                                                                      
201710;001;BU;MGMT;MGMT;625  ;001;16998;A  ;Management in Unionized Settng;ELE;LV5;0030;0005;0025;09/24/2016;09/24/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Tanguay,Denise M         ;0015;0003                                                                      
201710;001;BU;MGMT;MGMT;625  ;001;16998;A  ;Management in Unionized Settng;ELE;LV5;0030;0005;0025;10/08/2016;10/08/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Tanguay,Denise M         ;0015;0003                                                                      
201710;001;BU;MGMT;MGMT;628  ;000;16999;A  ;Human Resource Development    ;ELE;LV5;0030;0004;0026;10/08/2016;10/08/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Wong,Diana               ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;628  ;000;16999;A  ;Human Resource Development    ;ELE;LV5;0030;0004;0026;09/24/2016;09/24/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Wong,Diana               ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;628  ;000;16999;A  ;Human Resource Development    ;ELE;LV5;0030;0004;0026;10/22/2016;10/22/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Wong,Diana               ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;628  ;000;16999;A  ;Human Resource Development    ;ELE;LV5;0030;0004;0026;11/19/2016;11/19/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Wong,Diana               ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;628  ;000;16999;A  ;Human Resource Development    ;ELE;LV5;0030;0004;0026;12/17/2016;12/17/2016;12:30 pm;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Wong,Diana               ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;628  ;000;16999;A  ;Human Resource Development    ;ELE;LV5;0030;0004;0026;09/10/2016;09/10/2016;12:30 pm;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Wong,Diana               ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;628  ;000;16999;A  ;Human Resource Development    ;ELE;LV5;0030;0004;0026;11/05/2016;11/05/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Wong,Diana               ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;628  ;000;16999;A  ;Human Resource Development    ;ELE;LV5;0030;0004;0026;12/10/2016;12/10/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Wong,Diana               ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;636  ;000;17018;A  ;Entrepreneurship:CurrentTopics;DEO;WW5;0025;0004;0021;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;Newell,Stephanie         ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;16966;A  ;Bldg Continuous Imprvmnt Teams;L  ;IN5;0030;0030;0000;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;CHINA ;          ;Wagner-Marsh,Fraya C     ;0090;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;17062;A  ;Bldg Continuous Imprvmnt Teams;HLE;M5 ;0030;0013;0017;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;HYBRID    ;Day,Christine R          ;0039;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;17062;A  ;Bldg Continuous Imprvmnt Teams;HLE;M5 ;0030;0013;0017;12/15/2016;12/15/2016;06:30 pm;09:10 pm; ; ; ;R; ; ; ;OWEN  ;101A      ;Day,Christine R          ;0039;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;17062;A  ;Bldg Continuous Imprvmnt Teams;HLE;M5 ;0030;0013;0017;12/08/2016;12/08/2016;06:30 pm;09:10 pm; ; ; ;R; ; ; ;OWEN  ;101A      ;Day,Christine R          ;0039;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;17062;A  ;Bldg Continuous Imprvmnt Teams;HLE;M5 ;0030;0013;0017;12/01/2016;12/01/2016;06:30 pm;09:10 pm; ; ; ;R; ; ; ;OWEN  ;101A      ;Day,Christine R          ;0039;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;17062;A  ;Bldg Continuous Imprvmnt Teams;HLE;M5 ;0030;0013;0017;11/10/2016;11/10/2016;06:30 pm;09:10 pm; ; ; ;R; ; ; ;OWEN  ;101A      ;Day,Christine R          ;0039;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;17062;A  ;Bldg Continuous Imprvmnt Teams;HLE;M5 ;0030;0013;0017;10/27/2016;10/27/2016;06:30 pm;09:10 pm; ; ; ;R; ; ; ;OWEN  ;101A      ;Day,Christine R          ;0039;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;17062;A  ;Bldg Continuous Imprvmnt Teams;HLE;M5 ;0030;0013;0017;10/13/2016;10/13/2016;06:30 pm;09:10 pm; ; ; ;R; ; ; ;OWEN  ;101A      ;Day,Christine R          ;0039;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;17062;A  ;Bldg Continuous Imprvmnt Teams;HLE;M5 ;0030;0013;0017;09/15/2016;09/15/2016;06:30 pm;09:10 pm; ; ; ;R; ; ; ;OWEN  ;101A      ;Day,Christine R          ;0039;0003                                                                      
201710;001;BU;MGMT;MGMT;638  ;000;17062;A  ;Bldg Continuous Imprvmnt Teams;HLE;M5 ;0030;0013;0017;09/08/2016;09/08/2016;06:30 pm;09:10 pm; ; ; ;R; ; ; ;OWEN  ;101A      ;Day,Christine R          ;0039;0003                                                                      
201710;001;BU;MGMT;MGMT;648  ;000;15557;C  ;Commun & Organztnl Effectvness;HLE;M5 ;0030;0000;0030;          ;          ;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;BU;MGMT;MGMT;648  ;001;17000;C  ;Commun & Organztnl Effectvness;HLE;LV5;0000;0000;0000;          ;          ;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;BU;MGMT;MGMT;648  ;002;17783;A  ;Commun & Organztnl Effectvness;HLE;LV5;0030;0002;0028;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;HYBRID    ;Vielhaber,Mary           ;0006;0003                                                                      
201710;001;BU;MGMT;MGMT;648  ;002;17783;A  ;Commun & Organztnl Effectvness;HLE;LV5;0030;0002;0028;12/17/2016;12/17/2016;12:30 pm;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0006;0003                                                                      
201710;001;BU;MGMT;MGMT;648  ;002;17783;A  ;Commun & Organztnl Effectvness;HLE;LV5;0030;0002;0028;09/10/2016;09/10/2016;12:30 pm;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0006;0003                                                                      
201710;001;BU;MGMT;MGMT;648  ;002;17783;A  ;Commun & Organztnl Effectvness;HLE;LV5;0030;0002;0028;11/19/2016;11/19/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0006;0003                                                                      
201710;001;BU;MGMT;MGMT;648  ;002;17783;A  ;Commun & Organztnl Effectvness;HLE;LV5;0030;0002;0028;09/24/2016;09/24/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0006;0003                                                                      
201710;001;BU;MGMT;MGMT;648  ;002;17783;A  ;Commun & Organztnl Effectvness;HLE;LV5;0030;0002;0028;10/22/2016;10/22/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0006;0003                                                                      
201710;001;BU;MGMT;MGMT;679  ;000;17020;A  ;Fdbk & Chlng Bsnss Cnvrstns   ;DEO;WW5;0025;0001;0024;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;Day,Christine R          ;0001;0001                                                                      
201710;001;BU;MGMT;MGMT;688  ;000;16815;A  ;Practcm Humn Resrc Mngt/Org Dv;FE ;M5 ;0010;0004;0006;09/07/2016;12/20/2016;06:30 pm;09:10 pm;M; ; ; ; ; ; ;OWEN  ;217       ;McEnery,Jean M           ;0012;0003                                                                      
201710;001;BU;MGMT;MGMT;688  ;001;17001;A  ;Practcm Humn Resrc Mngt/Org Dv;FE ;LV5;0010;0010;0000;09/17/2016;09/17/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0030;0003                                                                      
201710;001;BU;MGMT;MGMT;688  ;001;17001;A  ;Practcm Humn Resrc Mngt/Org Dv;FE ;LV5;0010;0010;0000;12/17/2016;12/17/2016;09:00 am;12:00 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0030;0003                                                                      
201710;001;BU;MGMT;MGMT;688  ;001;17001;A  ;Practcm Humn Resrc Mngt/Org Dv;FE ;LV5;0010;0010;0000;11/12/2016;11/12/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0030;0003                                                                      
201710;001;BU;MGMT;MGMT;688  ;001;17001;A  ;Practcm Humn Resrc Mngt/Org Dv;FE ;LV5;0010;0010;0000;09/10/2016;09/10/2016;09:00 am;12:00 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0030;0003                                                                      
201710;001;BU;MGMT;MGMT;688  ;001;17001;A  ;Practcm Humn Resrc Mngt/Org Dv;FE ;LV5;0010;0010;0000;10/15/2016;10/15/2016;09:00 am;03:30 pm; ; ; ; ; ;S; ;EMULIV;          ;Vielhaber,Mary           ;0030;0003                                                                      
201710;001;BU;MGMT;MGMT;690  ;000;10824;A  ;Thesis-Organztnl Devlpmt      ;IST;M5 ;0015;0000;0015;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;BU;MGMT;MGMT;691  ;000;10825;A  ;Thesis-Organztnl Devlpmt      ;IST;M5 ;0015;0000;0015;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;BU;MGMT;MGMT;692  ;000;10826;A  ;Thesis-Organztnl Devlpmt      ;IST;M5 ;0015;0000;0015;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;BU;MGMT;MGMT;696  ;000;10827;A  ;Strategic Management          ;ELE;M5 ;0020;0021;0001;09/07/2016;12/20/2016;06:30 pm;09:10 pm; ;T; ; ; ; ; ;OWEN  ;315       ;Chowdhury,Sanjib         ;0063;0003                                                                      
201710;001;BU;MGMT;MGMT;697  ;000;13072;A  ;Independent Study             ;IST;M5 ;0005;0000;0005;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0001                                                                      
201710;001;BU;MGMT;MGMT;698  ;000;10828;A  ;Independent Study             ;IST;M5 ;0005;0000;0005;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0002                                                                      
201710;001;BU;MGMT;MGMT;699  ;000;10829;A  ;Independent Study             ;IST;M5 ;0005;0000;0005;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;BU;MKTG;IB  ;210  ;000;11769;A  ;Fundamentals/Global Business  ;ELE;M1 ;0030;0014;0016;09/07/2016;12/20/2016;01:00 pm;02:15 pm;M; ;W; ; ; ; ;OWEN  ;219       ;Persinger,Elif S         ;0042;0003                                                                      
201710;001;BU;MKTG;IB  ;210  ;000;12535;A  ;Fundamentals/Global Business  ;ELE;M1 ;0030;0006;0024;09/07/2016;12/20/2016;06:30 pm;09:10 pm; ; ; ;R; ; ; ;OWEN  ;219       ;NOT ASSIGNED             ;0018;0003                                                                      
201710;001;BU;MKTG;IB  ;210  ;000;13576;H  ;Fundamentals/Global Business  ;ELE;M1 ;0020;0008;0012;09/07/2016;12/20/2016;02:30 pm;03:45 pm; ;T; ;R; ; ; ;OWEN  ;316       ;Victor,David             ;0024;0003                                                                      
201710;001;BU;MKTG;IB  ;210  ;000;13708;A  ;Fundamentals/Global Business  ;ELE;M1 ;0030;0015;0015;09/07/2016;12/20/2016;11:30 am;12:45 pm; ;T; ;R; ; ; ;OWEN  ;219       ;Lee,Mark S               ;0045;0003                                                                      
201710;001;BU;MKTG;IB  ;210  ;000;15336;A  ;Fundamentals/Global Business  ;ELE;M1 ;0030;0000;0030;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;0003                                                                      
201710;001;BU;MKTG;IB  ;210  ;001;17069;A  ;Fundamentals/Global Business  ;DEO;WW1;0025;0025;0000;09/07/2016;12/20/2016;12:00 am;12:00 am; ; ; ; ; ; ; ;ONLINE;          ;Persinger,Elif S         ;0075;0003                                                                      
201710;002;BU;MKTG;IB  ;375A ;000;12565;C  ;Doing Busn in Brazil          ;ELE;M1 ;0006;0000;0006;          ;          ;12:00 am;12:00 am; ; ; ; ; ; ; ;      ;          ;NOT ASSIGNED             ;0000;01.5                                                                      
